words,count
4,513
4,513
8,385
15,221
8,385
5,496
36,35
5,496
14,234
4,513
43,13
8,385
11,316
9,371
45,11
8,385
5,496
6,471
14,234
14,234
3,590
11,316
11,316
23,110
13,267
11,316
11,316
5,496
11,316
8,385
5,496
3,590
19,142
11,316
4,513
3,590
3,590
92,1
83,1
13,267
4,513
4,513
4,513
3,590
12,280
25,92
7,457
11,316
12,280
12,280
43,13
4,513
5,496
12,280
4,513
6,471
16,195
6,471
12,280
8,385
54,4
5,496
12,280
18,148
13,267
13,267
6,471
28,77
19,142
8,385
11,316
5,496
10,377
36,35
3,590
14,234
24,80
3,590
7,457
31,50
16,195
3,590
39,16
9,371
52,8
3,590
47,10
38,25
35,20
18,148
16,195
11,316
19,142
4,513
13,267
15,221
18,148
4,513
3,590
20,117
5,496
18,148
17,167
9,371
7,457
5,496
22,111
11,316
15,221
13,267
14,234
29,52
13,267
6,471
22,111
15,221
12,280
16,195
6,471
8,385
13,267
4,513
12,280
3,590
40,24
40,24
40,24
17,167
8,385
4,513
12,280
7,457
10,377
13,267
6,471
17,167
25,92
6,471
58,3
