words,count
33,64
30,74
31,61
5,591
9,455
34,50
11,328
8,487
10,428
10,428
29,76
18,232
6,509
20,202
1,958
5,591
14,282
8,487
4,534
18,232
1,958
10,428
4,534
25,106
33,64
13,307
1,958
11,328
1,958
2,604
24,109
19,175
4,534
22,140
8,487
18,232
1,958
9,455
1,958
2,604
18,232
1,958
3,581
14,282
4,534
5,591
6,509
53,5
26,104
28,87
7,500
18,232
1,958
6,509
15,248
8,487
13,307
34,50
4,534
13,307
9,455
10,428
2,604
1,958
15,248
1,958
4,534
1,958
8,487
3,581
22,140
21,151
11,328
14,282
4,534
16,264
36,42
13,307
11,328
6,509
27,94
23,116
9,455
13,307
3,581
2,604
15,248
5,591
3,581
1,958
4,534
3,581
13,307
15,248
13,307
3,581
13,307
19,175
7,500
30,74
21,151
30,74
20,202
61,6
36,42
30,74
14,282
2,604
8,487
3,581
2,604
12,347
7,500
12,347
9,455
3,581
4,534
6,509
7,500
8,487
24,109
6,509
1,958
6,509
2,604
6,509
1,958
13,307
23,116
23,116
7,500
9,455
34,50
2,604
13,307
17,232
11,328
1,958
9,455
28,87
12,347
2,604
11,328
2,604
1,958
12,347
8,487
2,604
1,958
6,509
2,604
1,958
1,958
5,591
1,958
5,591
5,591
11,328
20,202
13,307
6,509
1,958
1,958
1,958
1,958
8,487
9,455
16,264
2,604
12,347
22,140
10,428
26,104
1,958
16,264
3,581
1,958
2,604
1,958
5,591
12,347
34,50
9,455
3,581
7,500
11,328
9,455
6,509
3,581
6,509
2,604
9,455
20,202
27,94
4,534
8,487
3,581
10,428
6,509
23,116
24,109
4,534
4,534
4,534
21,151
5,591
12,347
40,20
38,24
33,64
134,1
8,487
5,591
74,3
15,248
14,282
141,1
66,5
10,428
6,509
21,151
1,958
7,500
7,500
30,74
14,282
25,106
13,307
20,202
12,347
6,509
10,428
8,487
3,581
3,581
5,591
38,24
3,581
3,581
3,581
2,604
12,347
9,455
4,534
17,232
14,282
5,591
5,591
9,455
17,232
8,487
3,581
21,151
22,140
22,140
15,248
14,282
1,958
1,958
10,428
6,509
6,509
1,958
3,581
6,509
14,282
16,264
5,591
7,500
7,500
27,94
6,509
11,328
9,455
3,581
12,347
2,604
1,958
25,106
12,347
21,151
11,328
6,509
7,500
1,958
21,151
3,581
5,591
3,581
16,264
32,59
13,307
9,455
1,958
2,604
1,958
9,455
1,958
17,232
17,232
67,3
33,64
16,264
1,958
11,328
3,581
7,500
7,500
5,591
10,428
4,534
6,509
20,202
6,509
13,307
12,347
5,591
3,581
16,264
10,428
7,500
14,282
29,76
7,500
24,109
45,18
15,248
16,264
6,509
5,591
25,106
12,347
28,87
7,500
13,307
11,328
14,282
5,591
6,509
63,6
7,500
5,591
32,59
26,104
3,581
1,958
36,42
2,604
5,591
58,5
29,76
14,282
41,34
27,94
3,581
2,604
8,487
17,232
15,248
8,487
9,455
1,958
30,74
43,15
5,591
1,958
11,328
14,282
4,534
10,428
14,282
1,958
2,604
14,282
2,604
1,958
19,175
12,347
18,232
24,109
13,307
8,487
8,487
15,248
11,328
5,591
20,202
32,59
10,428
10,428
41,34
27,94
17,232
61,6
31,61
13,307
25,106
3,581
6,509
2,604
35,47
2,604
15,248
1,958
5,591
5,591
32,59
20,202
9,455
37,38
10,428
14,282
1,958
8,487
39,36
8,487
13,307
8,487
8,487
9,455
8,487
10,428
6,509
6,509
10,428
11,328
16,264
4,534
1,958
10,428
5,591
9,455
11,328
18,232
29,76
16,264
20,202
59,8
37,38
4,534
17,232
49,15
16,264
7,500
8,487
13,307
7,500
28,87
16,264
9,455
4,534
16,264
19,175
17,232
10,428
16,264
5,591
18,232
1,958
3,581
2,604
16,264
3,581
6,509
11,328
1,958
1,958
3,581
5,591
25,106
19,175
4,534
9,455
7,500
21,151
33,64
13,307
27,94
37,38
40,20
2,604
11,328
10,428
13,307
4,534
33,64
8,487
11,328
3,581
1,958
25,106
8,487
13,307
5,591
6,509
9,455
8,487
4,534
9,455
6,509
18,232
1,958
8,487
18,232
7,500
5,591
26,104
5,591
7,500
4,534
10,428
5,591
5,591
34,50
7,500
7,500
12,347
19,175
3,581
5,591
11,328
20,202
32,59
8,487
2,604
34,50
26,104
35,47
7,500
52,13
5,591
5,591
9,455
5,591
44,23
21,151
12,347
8,487
46,12
11,328
11,328
19,175
16,264
17,232
6,509
56,8
28,87
30,74
3,581
9,455
11,328
4,534
8,487
7,500
7,500
17,232
55,8
51,5
4,534
23,116
1,958
1,958
8,487
16,264
4,534
36,42
11,328
6,509
7,500
10,428
13,307
6,509
22,140
5,591
12,347
29,76
29,76
10,428
8,487
3,581
29,76
2,604
1,958
2,604
6,509
5,591
2,604
14,282
3,581
3,581
6,509
7,500
17,232
22,140
12,347
17,232
12,347
3,581
20,202
6,509
10,428
2,604
1,958
10,428
10,428
18,232
8,487
31,61
104,1
5,591
8,487
19,175
1,958
13,307
10,428
2,604
9,455
19,175
1,958
7,500
23,116
4,534
9,455
4,534
176,1
24,109
3,581
16,264
67,3
9,455
27,94
14,282
13,307
24,109
9,455
11,328
22,140
88,2
7,500
5,591
1,958
14,282
2,604
6,509
8,487
18,232
13,307
2,604
2,604
25,106
2,604
7,500
11,328
4,534
11,328
31,61
39,36
29,76
17,232
3,581
21,151
31,61
11,328
4,534
13,307
8,487
27,94
26,104
23,116
21,151
20,202
11,328
5,591
13,307
1,958
29,76
1,958
11,328
6,509
9,455
29,76
36,42
13,307
7,500
8,487
17,232
4,534
2,604
18,232
36,42
14,282
9,455
7,500
11,328
15,248
8,487
8,487
7,500
2,604
4,534
14,282
7,500
14,282
7,500
5,591
14,282
24,109
1,958
20,202
19,175
4,534
17,232
1,958
20,202
2,604
66,5
30,74
12,347
3,581
10,428
28,87
16,264
17,232
7,500
7,500
3,581
41,34
10,428
22,140
7,500
4,534
4,534
10,428
21,151
15,248
5,591
10,428
7,500
1,958
5,591
4,534
10,428
7,500
5,591
7,500
3,581
11,328
3,581
25,106
27,94
7,500
8,487
6,509
2,604
5,591
8,487
19,175
19,175
9,455
16,264
2,604
4,534
4,534
30,74
37,38
12,347
17,232
14,282
7,500
15,248
17,232
14,282
6,509
32,59
5,591
1,958
9,455
4,534
42,21
30,74
8,487
1,958
20,202
18,232
11,328
16,264
5,591
31,61
33,64
8,487
3,581
13,307
15,248
12,347
13,307
1,958
11,328
13,307
5,591
8,487
5,591
37,38
4,534
14,282
9,455
14,282
9,455
8,487
3,581
11,328
1,958
10,428
12,347
4,534
13,307
25,106
8,487
27,94
63,6
3,581
9,455
17,232
36,42
20,202
16,264
19,175
20,202
31,61
22,140
1,958
24,109
41,34
63,6
1,958
45,18
71,3
10,428
1,958
20,202
27,94
29,76
18,232
65,2
26,104
8,487
33,64
17,232
20,202
27,94
16,264
19,175
17,232
10,428
21,151
37,38
41,34
21,151
25,106
33,64
30,74
17,232
3,581
32,59
48,10
47,9
20,202
20,202
20,202
17,232
11,328
2,604
12,347
9,455
17,232
50,12
23,116
22,140
15,248
34,50
3,581
21,151
11,328
7,500
7,500
3,581
12,347
12,347
28,87
23,116
8,487
50,12
2,604
9,455
19,175
28,87
13,307
7,500
3,581
12,347
27,94
19,175
1,958
17,232
8,487
13,307
1,958
19,175
11,328
10,428
34,50
11,328
3,581
6,509
3,581
67,3
11,328
23,116
11,328
9,455
14,282
22,140
5,591
3,581
13,307
7,500
16,264
14,282
12,347
13,307
26,104
13,307
14,282
75,1
11,328
18,232
21,151
6,509
18,232
1,958
1,958
4,534
32,59
11,328
8,487
3,581
17,232
10,428
1,958
15,248
17,232
10,428
8,487
11,328
3,581
33,64
24,109
8,487
9,455
6,509
9,455
3,581
5,591
1,958
12,347
2,604
6,509
8,487
4,534
14,282
18,232
1,958
50,12
4,534
14,282
39,36
29,76
13,307
15,248
31,61
2,604
26,104
4,534
17,232
14,282
2,604
19,175
6,509
1,958
1,958
18,232
3,581
4,534
1,958
5,591
3,581
16,264
4,534
3,581
9,455
7,500
10,428
8,487
116,1
7,500
13,307
20,202
8,487
1,958
2,604
12,347
15,248
7,500
12,347
7,500
1,958
1,958
1,958
6,509
7,500
9,455
1,958
6,509
15,248
1,958
3,581
11,328
9,455
8,487
5,591
1,958
16,264
8,487
20,202
1,958
27,94
13,307
1,958
1,958
2,604
21,151
9,455
47,9
82,2
16,264
3,581
17,232
23,116
16,264
16,264
44,23
36,42
17,232
10,428
31,61
8,487
35,47
12,347
1,958
3,581
3,581
5,591
17,232
10,428
5,591
14,282
12,347
27,94
3,581
3,581
4,534
9,455
1,958
14,282
24,109
5,591
17,232
43,15
8,487
1,958
11,328
15,248
17,232
12,347
12,347
59,8
10,428
16,264
8,487
8,487
13,307
48,10
14,282
2,604
61,6
20,202
6,509
45,18
25,106
31,61
1,958
7,500
30,74
5,591
17,232
16,264
6,509
23,116
54,5
12,347
40,20
14,282
38,24
17,232
16,264
21,151
6,509
16,264
6,509
1,958
3,581
30,74
1,958
18,232
2,604
2,604
5,591
19,175
13,307
2,604
6,509
6,509
9,455
5,591
11,328
19,175
20,202
15,248
26,104
6,509
13,307
10,428
10,428
9,455
22,140
5,591
9,455
16,264
27,94
12,347
7,500
1,958
18,232
5,591
7,500
26,104
95,2
12,347
10,428
25,106
52,13
5,591
2,604
2,604
1,958
5,591
1,958
3,581
5,591
5,591
16,264
3,581
3,581
1,958
5,591
1,958
5,591
5,591
3,581
7,500
10,428
7,500
2,604
2,604
10,428
7,500
1,958
1,958
7,500
2,604
7,500
11,328
9,455
21,151
27,94
10,428
17,232
8,487
2,604
9,455
35,47
16,264
45,18
35,47
17,232
22,140
7,500
31,61
10,428
18,232
36,42
1,958
26,104
13,307
15,248
11,328
2,604
7,500
2,604
8,487
6,509
34,50
10,428
16,264
7,500
5,591
5,591
12,347
7,500
1,958
23,116
5,591
1,958
36,42
8,487
1,958
7,500
3,581
12,347
8,487
14,282
6,509
2,604
3,581
1,958
9,455
20,202
14,282
4,534
28,87
2,604
5,591
11,328
12,347
17,232
16,264
4,534
13,307
2,604
32,59
28,87
6,509
26,104
45,18
18,232
17,232
11,328
20,202
7,500
17,232
2,604
15,248
24,109
14,282
18,232
6,509
1,958
4,534
9,455
3,581
15,248
13,307
6,509
20,202
9,455
1,958
6,509
7,500
8,487
11,328
30,74
14,282
12,347
5,591
8,487
100,2
49,15
2,604
10,428
8,487
10,428
1,958
42,21
27,94
1,958
13,307
16,264
22,140
1,958
1,958
2,604
26,104
8,487
21,151
16,264
22,140
1,958
1,958
15,248
29,76
20,202
27,94
30,74
11,328
8,487
9,455
0,1
7,500
5,591
14,282
27,94
8,487
16,264
10,428
9,455
10,428
11,328
1,958
6,509
6,509
15,248
3,581
35,47
13,307
29,76
1,958
8,487
7,500
5,591
3,581
2,604
11,328
1,958
28,87
10,428
4,534
13,307
16,264
20,202
8,487
22,140
10,428
2,604
46,12
39,36
8,487
27,94
6,509
3,581
8,487
12,347
1,958
2,604
21,151
18,232
14,282
26,104
4,534
3,581
24,109
12,347
2,604
1,958
1,958
17,232
10,428
18,232
28,87
6,509
23,116
18,232
8,487
58,5
35,47
10,428
21,151
42,21
8,487
9,455
8,487
11,328
4,534
12,347
10,428
6,509
10,428
11,328
14,282
23,116
1,958
18,232
32,59
8,487
8,487
4,534
3,581
4,534
29,76
10,428
8,487
11,328
2,604
14,282
19,175
11,328
1,958
5,591
33,64
12,347
6,509
10,428
2,604
7,500
17,232
12,347
1,958
12,347
8,487
16,264
9,455
2,604
2,604
35,47
6,509
2,604
66,5
36,42
3,581
12,347
1,958
5,591
24,109
10,428
7,500
12,347
14,282
1,958
27,94
22,140
8,487
3,581
2,604
3,581
8,487
9,455
10,428
6,509
1,958
8,487
1,958
7,500
5,591
5,591
3,581
17,232
18,232
13,307
3,581
1,958
3,581
15,248
9,455
7,500
3,581
10,428
30,74
12,347
16,264
13,307
14,282
17,232
4,534
2,604
1,958
5,591
18,232
7,500
9,455
37,38
3,581
21,151
9,455
17,232
14,282
21,151
18,232
6,509
12,347
12,347
20,202
4,534
23,116
28,87
30,74
2,604
15,248
6,509
14,282
20,202
13,307
5,591
4,534
23,116
2,604
1,958
4,534
6,509
3,581
36,42
4,534
4,534
1,958
8,487
13,307
2,604
2,604
12,347
29,76
7,500
7,500
3,581
3,581
11,328
31,61
3,581
22,140
2,604
9,455
10,428
18,232
6,509
48,10
23,116
52,13
13,307
45,18
26,104
11,328
19,175
30,74
33,64
10,428
47,9
7,500
12,347
5,591
3,581
22,140
8,487
17,232
3,581
5,591
23,116
8,487
1,958
6,509
87,2
9,455
41,34
1,958
14,282
17,232
1,958
5,591
10,428
36,42
55,8
8,487
8,487
7,500
73,2
31,61
11,328
10,428
13,307
5,591
1,958
11,328
8,487
22,140
9,455
23,116
6,509
21,151
34,50
12,347
5,591
4,534
20,202
5,591
5,591
5,591
6,509
6,509
2,604
6,509
9,455
1,958
10,428
1,958
4,534
12,347
10,428
8,487
8,487
27,94
13,307
15,248
20,202
5,591
11,328
4,534
5,591
46,12
4,534
18,232
1,958
7,500
22,140
13,307
11,328
9,455
4,534
5,591
2,604
16,264
5,591
1,958
17,232
14,282
26,104
29,76
13,307
13,307
44,23
20,202
47,9
65,2
6,509
8,487
10,428
8,487
5,591
15,248
8,487
20,202
12,347
20,202
7,500
19,175
7,500
3,581
1,958
10,428
12,347
3,581
1,958
11,328
9,455
19,175
17,232
1,958
2,604
20,202
1,958
15,248
7,500
13,307
9,455
7,500
35,47
4,534
1,958
8,487
1,958
5,591
1,958
15,248
22,140
23,116
2,604
13,307
11,328
12,347
11,328
7,500
9,455
6,509
6,509
322,1
3,581
1,958
4,534
7,500
1,958
2,604
1,958
8,487
8,487
1,958
8,487
3,581
43,15
20,202
16,264
1,958
6,509
6,509
9,455
5,591
4,534
1,958
5,591
17,232
1,958
5,591
9,455
3,581
6,509
15,248
8,487
10,428
6,509
4,534
18,232
23,116
28,87
10,428
11,328
15,248
15,248
16,264
39,36
24,109
1,958
15,248
53,5
25,106
28,87
14,282
1,958
12,347
51,5
11,328
6,509
17,232
30,74
49,15
18,232
5,591
9,455
7,500
20,202
1,958
3,581
2,604
7,500
1,958
1,958
28,87
6,509
20,202
1,958
10,428
8,487
11,328
17,232
20,202
24,109
15,248
12,347
10,428
9,455
4,534
11,328
1,958
2,604
2,604
8,487
11,328
1,958
3,581
1,958
5,591
15,248
2,604
10,428
10,428
28,87
10,428
13,307
41,34
8,487
33,64
10,428
7,500
1,958
18,232
3,581
15,248
28,87
13,307
14,282
2,604
6,509
13,307
8,487
6,509
19,175
3,581
21,151
13,307
4,534
29,76
6,509
20,202
63,6
6,509
3,581
12,347
7,500
8,487
22,140
10,428
1,958
5,591
6,509
20,202
17,232
23,116
17,232
1,958
8,487
2,604
15,248
27,94
13,307
2,604
2,604
9,455
3,581
5,591
6,509
32,59
17,232
1,958
11,328
3,581
9,455
1,958
1,958
12,347
6,509
15,248
1,958
5,591
9,455
12,347
10,428
9,455
2,604
2,604
18,232
7,500
1,958
14,282
12,347
8,487
10,428
20,202
26,104
1,958
11,328
4,534
10,428
4,534
17,232
5,591
20,202
5,591
2,604
2,604
32,59
5,591
3,581
1,958
1,958
1,958
13,307
16,264
15,248
16,264
6,509
9,455
14,282
5,591
11,328
23,116
12,347
5,591
16,264
16,264
14,282
5,591
12,347
24,109
26,104
14,282
41,34
8,487
26,104
14,282
21,151
13,307
1,958
5,591
18,232
23,116
9,455
38,24
4,534
5,591
9,455
10,428
28,87
19,175
3,581
10,428
12,347
6,509
2,604
15,248
13,307
12,347
26,104
28,87
21,151
30,74
7,500
14,282
29,76
47,9
7,500
9,455
7,500
9,455
377,1
8,487
30,74
1,958
5,591
2,604
7,500
11,328
24,109
64,4
6,509
2,604
2,604
12,347
29,76
14,282
14,282
6,509
5,591
1,958
14,282
26,104
8,487
13,307
22,140
34,50
24,109
12,347
42,21
25,106
34,50
7,500
10,428
12,347
14,282
19,175
14,282
8,487
31,61
19,175
4,534
19,175
22,140
3,581
7,500
5,591
15,248
1,958
15,248
7,500
3,581
3,581
2,604
5,591
17,232
1,958
18,232
28,87
3,581
5,591
23,116
6,509
22,140
22,140
32,59
22,140
10,428
16,264
8,487
3,581
3,581
7,500
1,958
26,104
9,455
1,958
6,509
2,604
13,307
17,232
33,64
8,487
5,591
6,509
1,958
10,428
4,534
20,202
34,50
3,581
16,264
8,487
5,591
4,534
8,487
8,487
2,604
5,591
1,958
7,500
10,428
5,591
3,581
2,604
3,581
1,958
3,581
7,500
14,282
7,500
8,487
6,509
1,958
6,509
2,604
2,604
1,958
14,282
1,958
1,958
5,591
13,307
17,232
3,581
16,264
22,140
28,87
6,509
5,591
23,116
13,307
3,581
7,500
17,232
56,8
13,307
31,61
12,347
3,581
5,591
1,958
1,958
14,282
14,282
32,59
37,38
2,604
8,487
3,581
21,151
33,64
26,104
5,591
11,328
13,307
4,534
49,15
8,487
35,47
27,94
22,140
19,175
9,455
13,307
13,307
10,428
2,604
16,264
8,487
12,347
6,509
9,455
10,428
8,487
14,282
9,455
1,958
1,958
1,958
10,428
15,248
13,307
3,581
16,264
6,509
5,591
40,20
2,604
9,455
1,958
14,282
3,581
1,958
3,581
3,581
85,2
3,581
3,581
8,487
11,328
9,455
7,500
11,328
7,500
2,604
7,500
12,347
14,282
18,232
5,591
19,175
9,455
3,581
22,140
856,1
31,61
3,581
9,455
25,106
5,591
7,500
8,487
12,347
2,604
4,534
1,958
1,958
1,958
1,958
3,581
8,487
10,428
4,534
22,140
4,534
33,64
149,2
12,347
1,958
36,42
26,104
11,328
4,534
2,604
3,581
6,509
7,500
1,958
24,109
18,232
5,591
10,428
8,487
22,140
6,509
6,509
27,94
10,428
28,87
17,232
24,109
35,47
3,581
30,74
16,264
24,109
9,455
1,958
13,307
14,282
8,487
6,509
10,428
13,307
11,328
45,18
2,604
7,500
10,428
16,264
10,428
5,591
1,958
14,282
16,264
22,140
13,307
12,347
5,591
33,64
28,87
8,487
12,347
18,232
1,958
28,87
15,248
5,591
11,328
21,151
15,248
11,328
13,307
10,428
32,59
7,500
11,328
16,264
2,604
35,47
10,428
2,604
20,202
12,347
9,455
19,175
22,140
4,534
7,500
9,455
2,604
8,487
4,534
4,534
6,509
23,116
11,328
17,232
34,50
27,94
2,604
7,500
9,455
15,248
7,500
27,94
4,534
3,581
5,591
5,591
10,428
20,202
9,455
6,509
2,604
4,534
4,534
9,455
14,282
6,509
9,455
25,106
5,591
5,591
7,500
17,232
25,106
10,428
1,958
10,428
5,591
6,509
11,328
6,509
12,347
16,264
4,534
1,958
3,581
46,12
1,958
29,76
21,151
24,109
10,428
8,487
29,76
70,2
6,509
5,591
13,307
36,42
18,232
9,455
22,140
3,581
9,455
21,151
20,202
1,958
15,248
18,232
16,264
2,604
7,500
19,175
17,232
8,487
5,591
15,248
5,591
3,581
10,428
1,958
6,509
7,500
1,958
5,591
2,604
1,958
12,347
9,455
31,61
12,347
2,604
55,8
23,116
12,347
39,36
16,264
5,591
20,202
7,500
16,264
7,500
3,581
13,307
4,534
2,604
18,232
17,232
12,347
20,202
31,61
20,202
8,487
44,23
24,109
23,116
30,74
6,509
50,12
1,958
15,248
2,604
100,2
21,151
3,581
14,282
44,23
30,74
20,202
87,2
49,15
21,151
19,175
7,500
18,232
10,428
4,534
1,958
6,509
10,428
14,282
37,38
32,59
1,958
35,47
1,958
35,47
2,604
12,347
3,581
21,151
17,232
16,264
3,581
8,487
9,455
27,94
3,581
16,264
43,15
25,106
7,500
3,581
1,958
5,591
19,175
11,328
22,140
9,455
21,151
19,175
1,958
16,264
20,202
11,328
14,282
13,307
1,958
14,282
17,232
2,604
22,140
19,175
27,94
12,347
5,591
7,500
16,264
17,232
6,509
56,8
1,958
12,347
4,534
26,104
49,15
6,509
27,94
56,8
48,10
21,151
12,347
7,500
10,428
20,202
4,534
14,282
9,455
6,509
25,106
21,151
12,347
1,958
17,232
6,509
3,581
20,202
23,116
5,591
16,264
2,604
1,958
1,958
1,958
1,958
6,509
3,581
9,455
12,347
1,958
1,958
6,509
1,958
7,500
4,534
6,509
1,958
34,50
7,500
1,958
35,47
16,264
7,500
8,487
7,500
7,500
5,591
45,18
2,604
12,347
1,958
3,581
1,958
38,24
24,109
17,232
24,109
4,534
5,591
2,604
1,958
1,958
18,232
1,958
14,282
1,958
1,958
6,509
7,500
3,581
2,604
6,509
6,509
13,307
13,307
6,509
7,500
35,47
13,307
10,428
4,534
24,109
15,248
16,264
15,248
1,958
26,104
17,232
12,347
18,232
7,500
49,15
10,428
9,455
1,958
50,12
10,428
25,106
9,455
14,282
21,151
15,248
15,248
6,509
23,116
28,87
16,264
4,534
9,455
4,534
4,534
20,202
10,428
7,500
22,140
8,487
14,282
17,232
15,248
15,248
6,509
11,328
1,958
1,958
4,534
1,958
17,232
11,328
6,509
34,50
4,534
1,958
3,581
15,248
15,248
58,5
16,264
4,534
7,500
6,509
11,328
10,428
213,1
5,591
9,455
16,264
6,509
9,455
5,591
4,534
5,591
4,534
4,534
31,61
30,74
74,3
27,94
12,347
19,175
12,347
8,487
1,958
1,958
1,958
10,428
6,509
1,958
13,307
21,151
3,581
3,581
8,487
1,958
7,500
10,428
6,509
3,581
1,958
9,455
1,958
10,428
20,202
5,591
10,428
8,487
5,591
36,42
11,328
4,534
9,455
4,534
19,175
6,509
24,109
7,500
13,307
24,109
39,36
8,487
1,958
12,347
12,347
1,958
1,958
19,175
12,347
3,581
7,500
1,958
4,534
16,264
5,591
1,958
6,509
1,958
17,232
1,958
14,282
1,958
1,958
16,264
1,958
4,534
21,151
8,487
2,604
14,282
23,116
30,74
10,428
19,175
16,264
19,175
16,264
15,248
47,9
29,76
2,604
9,455
39,36
17,232
11,328
3,581
16,264
64,4
14,282
29,76
1,958
3,581
28,87
22,140
2,604
2,604
4,534
1,958
2,604
11,328
7,500
18,232
21,151
10,428
27,94
19,175
10,428
5,591
5,591
12,347
15,248
10,428
12,347
4,534
8,487
12,347
8,487
7,500
1,958
26,104
1,958
10,428
6,509
20,202
8,487
9,455
13,307
11,328
3,581
1,958
9,455
16,264
4,534
1,958
2,604
3,581
2,604
10,428
7,500
11,328
4,534
7,500
13,307
16,264
19,175
28,87
32,59
1,958
27,94
2,604
6,509
22,140
9,455
5,591
12,347
12,347
8,487
12,347
8,487
1,958
12,347
32,59
1,958
4,534
17,232
5,591
6,509
34,50
8,487
4,534
14,282
3,581
39,36
1,958
14,282
21,151
13,307
34,50
30,74
7,500
1,958
31,61
27,94
29,76
39,36
41,34
14,282
36,42
24,109
8,487
8,487
7,500
4,534
19,175
34,50
12,347
11,328
4,534
5,591
24,109
29,76
2,604
5,591
11,328
27,94
9,455
2,604
14,282
2,604
9,455
16,264
5,591
260,1
3,581
8,487
16,264
8,487
3,581
14,282
1,958
21,151
1,958
1,958
18,232
7,500
7,500
2,604
24,109
33,64
12,347
6,509
1,958
6,509
10,428
25,106
37,38
18,232
10,428
17,232
9,455
1,958
11,328
9,455
2,604
10,428
12,347
4,534
14,282
30,74
8,487
2,604
2,604
1,958
10,428
13,307
37,38
31,61
15,248
10,428
3,581
5,591
24,109
9,455
149,2
4,534
3,581
18,232
11,328
7,500
13,307
10,428
11,328
17,232
7,500
4,534
3,581
10,428
99,1
12,347
166,1
19,175
39,36
6,509
31,61
10,428
4,534
4,534
1,958
19,175
2,604
12,347
3,581
11,328
2,604
3,581
10,428
17,232
17,232
7,500
24,109
8,487
5,591
8,487
4,534
17,232
5,591
10,428
15,248
29,76
2,604
18,232
4,534
43,15
6,509
4,534
8,487
20,202
4,534
39,36
1,958
14,282
43,15
4,534
19,175
1,958
23,116
15,248
9,455
15,248
8,487
1,958
1,958
3,581
8,487
7,500
3,581
9,455
2,604
13,307
5,591
28,87
10,428
4,534
25,106
7,500
5,591
11,328
18,232
18,232
3,581
1,958
1,958
3,581
20,202
2,604
2,604
6,509
24,109
6,509
7,500
1,958
4,534
1,958
1,958
2,604
3,581
6,509
6,509
18,232
7,500
33,64
22,140
23,116
5,591
2,604
26,104
1,958
11,328
30,74
18,232
4,534
3,581
25,106
42,21
5,591
1,958
6,509
4,534
4,534
8,487
1,958
15,248
30,74
31,61
35,47
24,109
18,232
16,264
13,307
1,958
16,264
27,94
43,15
37,38
11,328
15,248
10,428
1,958
7,500
9,455
12,347
22,140
7,500
20,202
24,109
15,248
27,94
32,59
16,264
11,328
1,958
10,428
15,248
32,59
2,604
1,958
33,64
18,232
32,59
20,202
3,581
1,958
6,509
40,20
2,604
7,500
21,151
1,958
85,2
9,455
17,232
86,1
25,106
6,509
1,958
40,20
2,604
44,23
5,591
32,59
16,264
23,116
5,591
34,50
5,591
7,500
20,202
8,487
1,958
19,175
2,604
18,232
