androidNL,swingNL,javaNL,javascriptNL
-1291.2264003054006,-1007.5069976525577,-1245.48732539133,-1020.3836808670649
-1180.43787065635,-1297.6184570245455,-1424.2946188561766,-1189.5100802524055
-1258.7396292859403,-1283.328464936902,-1347.5667985638993,-1281.0777093951324
-1261.8096793778695,-1370.414712419134,-1466.1764135963808,-1174.1874466143372
-1381.797186108843,-1334.0708060760935,-1587.1741439461803,-1022.7323755902485
-1181.5068267847103,-1201.8655073232333,-1338.5911259130073,-981.3288344657117
-977.1965161954857,-1122.9343063189779,-1372.586072872697,-1317.9372825488476
-1344.6650964389491,-1192.9552791213832,-1263.1008793515612,-937.0141237607979
-1269.7441346476733,-1199.0666739793048,-1463.1983656973007,-1166.4420189306697
-1122.495111791682,-1245.0551062109673,-1509.5732606753534,-1153.4603735182511
-994.870941972386,-1295.9246427331657,-1251.8759277581933,-1120.5005079595485
-1279.955477020548,-1435.5824310649446,-1243.6121915051892,-1111.0541137878133
-1339.965028053308,-1119.4296742777826,-1316.146094773494,-1022.7924639927886
,-1149.9802697976081,-1090.5752493817636,-1100.5960245112979
,-1203.4771976812044,-1279.701482084582,-1148.9967500579166
,-1072.7841751849533,-1411.9527544545356,-984.0123341562489
,-1311.8752460470528,-1354.5706490697726,-1201.6304318582802
,-1106.0997154642864,-1312.071967351109,-1034.2808874965233
,-1374.9325103898573,-1367.9777488873779,-1079.6055095780291
,-1414.5642260799132,-1444.6108082610338,-1238.3023695294894
,-1138.263948658381,-1357.1004240624723,-1015.98641638351
,-1191.3931380609092,-1305.5987216950716,-1070.5798857060586
,-1072.9033329547199,-1508.8130430682656,-858.5322160528945
,-1208.802797696239,-1551.587846435348,-1043.4162279366192
,-1168.7889971109116,-1395.638090553379,-1146.584195608692
,-1125.940787910775,-1117.367615834716,-1128.1035052590714
,-1144.015997551142,-1545.0526376977905,-1129.5717300365536
,-1280.3861073900955,-1241.99029192653,-1019.8038913385863
,,-1349.2010224772985,-1107.6465965339185
,,-1341.9334991247003,-1130.138457172055
,,-1341.7838839332553,-1028.4637366886504
,,-1384.5603934992155,-1113.307743725104
,,-1377.1551503104256,-1169.2230357540425
,,-1535.1881056229427,-936.7089410572472
,,-1369.0222301698004,-1053.1465520539984
,,-1496.4102757354983,-1140.0372468536852
,,-1472.0243898298922,-1215.5352061548465
,,-1468.7165854611235,-1146.0255193973576
,,,-1116.8823312424358
,,,-1288.011224844127
,,,-1067.472093080449
,,,-1176.9979406195228
,,,-1152.4898535580621
,,,-968.3355071723289
,,,-1114.8078392649982
,,,-1070.451929644771
,,,-1169.5825835391759
,,,-998.0829726441254
,,,-1165.817782803636
,,,-1172.2399262585889
,,,-1038.0808466096114
