androidNL,swingNL,javaNL,javascriptNL
-667.6367049316218,-794.5245305333026,-639.2546206387099,-786.1425611542115
-502.81371747538475,-672.5371870205895,-641.8091479005665,-799.638193472772
-565.2178983999019,-454.66696084369096,-678.0865729801035,-716.3992597351045
-703.8088577505974,-655.7860133572638,-907.0191286987647,-566.1948901924886
-609.5547763266242,-615.0033302715732,-955.9475797137378,-692.3989837359762
-765.1757919388732,-611.7565291284676,-592.8535954957322,-579.7650729649224
-970.3899697745987,-690.9688085558676,-697.8751771952216,-770.8941110403392
-824.8861027904081,-804.0058994309909,-931.6109922207218,-773.9378681920682
-978.7247524705529,-741.0617882380815,-702.8563913543394,-647.2459374029576
-821.8217394340638,-570.0119947040426,-926.356977927737,-709.3420874644494
-855.9891707712004,-844.9885153894196,-549.7727710817305,-865.8017611669121
-629.2250288547264,-749.8149992508887,-775.5866329483686,-658.8043248828042
-741.209061108759,-558.4639336565506,-736.9650948132709,-831.3905104546214
-585.6417547419198,-858.2591850999991,-881.4611551549142,-589.5228989575453
-469.6560176898548,-779.6468762752057,-1047.5553116364244,-695.2867787673326
-789.2626685603923,-704.5915660405425,-773.6133035110903,-910.3526159378948
-723.7139508556547,-573.4262426810359,-760.6451891296879,-956.7784804194367
-877.801476156986,-875.6660613179897,-807.2660190088072,-677.1718259935896
-732.7149170842706,-938.5625555290735,-468.5828578399468,-653.3249639357919
-634.2448515447431,-635.2311049236945,-854.2060182078674,-740.8857877001103
-874.9867064202019,-537.1217889707768,-1101.2817695935112,-783.5343219769501
-637.8044706171333,-772.4442670900908,-782.9413537285686,-808.3831464896914
-860.8386824241637,-623.9923544617488,-942.50872375099,-821.8442715976087
-959.1858065434214,-616.1394231825801,-910.2875006029939,-782.0292079314131
-653.2446336504904,-795.9710624961033,-713.6849962657045,-912.0097472009613
-633.3717943576996,-614.1050342849411,-865.502433854246,-615.5615519681248
-650.4552754640106,-791.080822784631,-813.4532520176028,-950.3890733480526
-747.704235113921,-601.5101075781079,-980.0625432196015,-842.002852416106
-484.965187630993,-853.2467429213441,-619.488523625988,-656.0976502587049
-610.3951152407404,-558.137372020733,-802.9874544013005,-596.4291463024808
-677.2583687227072,-572.0430706386566,-628.6497313454831,-825.2690098141968
-594.0830784751597,-538.0251458611104,-663.8000947763504,-641.7601784201216
-643.9071762819626,-607.8617350648473,-661.2322435003758,-590.4228462772926
-720.8269451491357,-608.9245681584814,-739.617968262851,-595.1433284731645
-733.4736934484329,-660.9916600162161,-887.9136046216133,-491.40110622716423
-643.5761946434127,-660.8759900812302,-866.2817999441277,-678.4576027451988
-814.271634982927,-759.8357048543821,-954.9554234588626,-1019.5704347583284
-806.9501316878004,-774.601527659122,-685.2805132188951,-806.7237813158936
-627.1972065269958,-554.6487527301448,-652.3122559629719,-675.3425522236272
-814.5189656931811,-698.9420568998926,-717.3810309640771,-925.0688369533927
-636.0005410319197,-537.1919739713361,-950.7185288623543,-683.0635211657893
-646.7563831377622,-824.2915830399203,-549.9066422702806,-684.3988227526844
-691.2762316641929,-923.8325977043553,-824.3001902654847,-753.8639679245
-809.5480250974758,-730.7751660459237,-733.014252195773,-837.8170675134716
-682.2693812975292,-582.8585914188196,-789.1585107646033,-677.2839390204936
-847.2557352796783,-876.213280434111,-910.8457111935409,-461.2704019256055
-999.1090445085206,-645.5860331608623,-811.7301974396181,-796.9849760762113
-625.1661092996486,-743.7076161020232,-763.2046865914075,-728.9640423058178
-949.2832314744822,-593.6763402801712,-844.5549412743854,-795.024433462133
-729.4814737016975,-669.3906876081942,-723.0416218135149,-665.9163878874007
-735.0704862520789,-542.5357533643693,-769.1164261624913,-713.1451978273822
-730.277525617377,-542.7662302399137,-996.3452539357725,-602.8484069062787
-996.8310227630745,-868.3167174837309,-804.918550058479,-546.3338304734539
-693.3240816135592,-745.3028723485268,-572.8740303429745,-829.3221009377505
-621.9974764028276,-754.9820834581036,-688.005733785672,-686.9293668058086
-957.4640199680803,-771.4870297628295,-744.4948086320259,-614.449238963215
-521.5701098559687,-579.7652876504318,-795.9981607489395,-895.3775111831976
-731.1567876508293,-517.603809358866,-970.9059487840004,-773.2637906710164
-615.458683511707,-670.4326462218132,-806.5593296888593,-996.859870073496
-742.3378527554859,-868.5827415643852,-807.7413826260075,-744.6402561494731
-714.2183676325742,-922.5460961734501,-772.5508835828512,-890.1901813607361
-682.6457137663998,-629.7958531991956,-754.140046775245,-698.347801593058
-845.2386484082162,-835.7333666767881,-743.9624212598163,-662.6158018599554
-791.879635856031,-846.697357252847,-815.9536112574233,-701.9426620399306
-820.5620314556807,-623.8142426741049,-768.0009301176864,-718.1627415941084
-943.5806619562261,-585.9263100039148,-802.4482663497065,-654.507075543702
-763.2171570058572,-871.637754029646,-695.4037312431174,-814.6034395412013
-1058.2496563911327,-548.117304630563,-879.0129874568531,-890.292860580429
-816.20874418472,-733.2892721769691,-792.8080467920302,-641.356607081679
-741.2385791672968,-631.6986170291068,-671.0919783857295,-675.4168289421136
-958.2536214441,-607.6068142436229,-725.0587304658261,-644.2413146591439
-794.9913618452032,-722.2426107028916,-809.9982102198659,-683.2702167627548
-880.9821513630861,-659.832665534588,-762.1897427562756,-573.5927667208614
-1008.5553894706568,-721.548191280788,-808.3543398745828,-706.5357964173808
-879.9972049744841,-412.84181516160857,-769.8524531290631,-772.7730064847356
-892.9148903302075,-844.6006950454782,-853.5379012623022,-558.1988512277155
-732.1731532747963,-714.1323813299397,-667.1176181272566,-585.1072753590345
-775.2854582892446,-871.3208840469653,-654.6232080287242,-918.6761856841798
-753.4172374830723,-780.2034464382839,-614.1923907214754,-649.8937612623585
,-858.0920561662542,-694.787789946337,-638.0937842785777
,-638.0112829569613,-790.4294196630707,-520.3870764893779
,-806.7024091224472,-683.1242020029013,-649.7831254757289
,-719.4971089178878,-829.1921715904581,-623.035657617433
,-735.4286338948837,-632.8332192870386,-785.0469439997745
,-524.0247460185251,-645.8764565622912,-607.6159486283175
,-702.9596782482845,-852.8068383569586,-530.6859485457974
,-756.6342463231631,-698.4695802366141,-616.0886727250763
,-769.774070831913,-837.78285464547,-658.2955561239963
,-440.4164226362679,-873.7272259253159,-624.0539470795054
,-602.8253730482201,-602.0005992043928,-704.7292420594063
,-738.7132764878818,-627.7332269926562,-743.1670030647101
,-665.4096865955421,-831.4794183551439,-746.7775359285663
,-761.8017379333426,-901.2327820959052,-627.7646905590918
,-738.1035310105528,-775.1454990774446,-732.6593610559434
,-767.8200206169713,-682.1951520175537,-606.4788740857387
,-757.1083518290618,-803.8569439920193,-611.5158647560992
,-821.2508592414345,-687.5036086585974,-651.8927652973246
,-559.3676395991923,-847.3526250820729,-705.4714269140954
,-719.1017826313305,-748.2340246854769,-597.0646082043561
,-656.6546652096882,-444.34762797495137,-641.4977266165888
,-644.6097507329422,-789.4858552416081,-578.5404408736576
,-715.5003564486703,-814.8804521008842,-722.8356676839339
,-634.3410729419656,-966.5479314943286,-760.3840432356744
,-648.092496985076,-591.6442724717774,-613.7888342672866
,-805.5090219096561,-829.9428055588589,-816.8585939635702
,-744.5715463789716,-843.3150033369296,-645.574217228326
,-693.4677672646117,-692.3068256926584,-675.5128191997583
,-705.0629360704233,-725.2628332495768,-720.5192876731035
,-758.5469911846924,-755.6110198891736,-860.9526456911146
,-598.5104277520107,-564.3652021305941,-734.228441085402
,-689.6789895704768,-281.777587610277,-715.0333113390351
,,-741.588210388735,-515.8028299639554
,,-658.7467748063618,-717.6667820818351
,,-822.4074513048215,-806.5874069523503
,,-757.5623595175042,-669.8233700857693
,,-827.5785006058954,-826.4419106740227
,,-875.3654180262472,-529.9276405329372
,,-788.3533551806386,-755.4934819805026
,,-726.3388131496522,-723.8798674565875
,,-809.3277937365797,-511.13420792253703
,,-919.4265891981076,-689.4596762232503
,,-549.9067424634308,-865.8928071650166
,,-850.3006046318369,-791.1232421605933
,,-719.3208412899326,-644.5421094691216
,,-845.9591999622985,-645.9512546452561
,,-764.1729342646358,-778.4874277830345
,,-1079.7675001412806,-605.9859955163786
,,-490.34853487278775,-678.3124248666414
,,-792.1034130901537,-849.56477949277
,,-950.5119905624496,-927.958729742689
,,-750.3334065654376,-805.9511751444496
,,-624.040507988685,-667.8240204014724
,,-840.3064625543684,-593.8572442876936
,,-677.700129374433,-648.4756039985957
,,-748.3179119763191,-771.4217636501276
,,-758.0146380276294,-616.1253677428615
,,-538.5935213442785,-847.5560848233969
,,-524.239008907588,-461.1527636349867
,,-831.8395277961331,-731.1381913348049
,,-631.7751498693116,-877.2051885112473
,,-897.6305762258357,-751.7533809172954
,,-885.6394911549999,-625.7456679125503
,,-740.4190254841058,-634.4411741904271
,,-827.7026303999977,-893.3620841585167
,,-661.1184038785965,-859.5958573450943
,,-508.3332487677302,-682.6514176735898
,,-693.8409772405929,-759.7813199032502
,,-621.5090597030163,-886.9622460644497
,,-817.5149362515531,-512.6274123472203
,,-886.8892506988432,
,,-797.4865766772268,
,,-803.7465564786507,
,,-508.4911838978667,
,,-915.3895657132966,
,,-570.8509610419369,
,,-790.6546507118894,
,,-720.9942859515265,
,,-909.532519515672,
,,-934.5815287796672,
,,-753.3426704575625,
,,-853.0661889965729,
,,-805.8254307176433,
,,-920.277838091564,
,,-672.8907517856912,
,,-871.32364732118,
,,-776.648028077658,
,,-849.9631229445384,
,,-773.9316087970922,
,,-768.9040009003033,
,,-636.3185582023148,
,,-894.96030151236,
,,-763.9334674274724,
,,-809.1845824213482,
