android,swing,java,javascript
-346.364637778881,-259.2267666300345,-315.7186459321965,-291.89423581879703
-346.80452293405,-414.92206029885915,-292.99052335422135,-382.2860705160824
-307.3213560333455,-139.7224219788998,-278.7137520004566,-434.59415859818847
-289.3930655685279,-199.3594630731481,-205.77864959407594,-254.27936261979508
-229.65948592543157,-219.54838174197647,-201.6060010613059,-306.59425281291465
-372.34714844229865,-238.46912580164937,-183.61278834790807,-238.11978670138404
-307.8714720042038,-190.40109996664467,-281.2113995867104,-235.40943281057122
-321.15541321355744,-268.41849324414693,-325.17552584598104,-226.81507255336385
-355.4334832135155,-330.11855916185846,-358.25421393434743,-415.2117810943336
-245.45784969176657,-229.77616449037941,-355.33149088036595,-213.41298089956354
-276.24797754701217,-269.2839083198041,-224.8635031453535,-292.58336100247345
-241.198207065882,-289.4440237141389,-249.0552427547581,-305.99825320373486
-329.5066664700673,-237.29501461444585,-276.70417666853206,-242.31532052123512
-266.67128411357345,-242.208222086954,-301.67820891415255,-285.86908762779944
-157.3778847586729,-269.4011490576745,-335.0939039648073,-85.73522629677902
-347.12550522826086,-263.0904924662458,-277.7801577915946,-244.11409711035205
-218.28958109893904,-217.81803044919366,-324.7632924904767,-193.47819393940017
-311.48734077568423,-240.0741513548062,-340.05841175358705,-269.0841225466742
-301.6250460005597,-207.0699038178944,-277.214347731873,-258.94214941623216
-300.3778528887959,-265.575011333747,-331.15042049351223,-314.31022431335435
-320.6068803514649,-285.15084851892806,-328.28285803816135,-374.8713667174962
-306.6568564073637,-333.4754533083493,-336.8189196040788,-227.97334125497153
-259.41090731230645,-359.69245170203254,-333.18743149470816,-222.29363174135125
-279.18416609072875,-277.67159147004503,-339.25375198117086,-210.51512562591182
-334.0951770577616,-295.8648366887901,-290.6606820130671,-366.8688659187683
-261.84958093303527,-230.35193588833584,-310.1746579417223,-261.1723195343915
-359.6704867976359,-235.34152658906237,-281.123644927842,-329.1104720740508
-211.72368716918442,-222.11842374511917,-179.679598196935,-258.11582985076683
-251.39366579278536,-289.8633139639035,-371.8118187997398,-242.02456488270013
-199.17261363002604,-231.03048320327497,-312.67635962506534,-251.15739704653024
-239.7296489198546,-329.8540656441591,-375.22419042990686,-231.34027461760988
-345.33065862387383,-252.88572543397663,-255.06537073155312,-255.51166512195437
-336.429563355445,-273.9235545037363,-269.37112761031716,-322.1547075395114
-286.64182231620873,-264.7108946071305,-349.17061520412847,-261.71351373743056
-236.71559970324165,-243.47863509728887,-273.3133811169285,-188.20120509038117
-317.42133938185685,-288.0194476207823,-220.35595211136496,-279.49952749886893
-185.03102688593748,-221.03118275429878,-316.13031689557977,-379.0285283837695
-392.8276905835318,-334.1608834917961,-408.23163619880347,-207.39527755746496
-226.64454180091082,-279.25589871985613,-328.0935708625297,-335.78997526941794
-343.42427699638733,-232.884159463177,-338.0399747396229,-324.28481693222074
-298.7467782155835,-215.86256530381394,-370.8802065192052,-245.74422916646853
-239.47641513895303,-262.78663997055446,-321.7937441727957,-208.97283889261774
-331.11481507837306,-205.19238076984772,-366.4217547455843,-259.3242900591796
-240.26443934587988,-184.34166828295037,-404.91760950941773,-296.96616701281766
-265.61302359195,-276.94488644032094,-318.1356895432783,-247.29551612861434
-324.0114813166151,-170.16727393551483,-370.63670649409823,-275.8699988957282
-272.37711912875335,-171.8840044269284,-262.6638133818384,-146.91040545081557
-300.1841209484502,-242.33826272294982,-292.6580544515501,-248.5542727623808
-294.22796965421696,-301.8977724465452,-272.35880117009833,-197.71126052738958
-300.76333267919097,-233.9705084927092,-356.97378134083414,-196.5998797557827
-275.7535049732452,-289.02917613324394,-360.61152153023954,-196.08438352249527
-265.90038734522415,-249.41715182664208,-330.1637495613121,-193.64521122484732
-270.05152054255495,-251.2293080152312,-327.6476193135884,-342.3811661567837
-244.82306342400858,-307.7811587576918,-240.93406836751535,-306.99010479805645
-252.3998286686314,-390.4343206802756,-202.00862630675562,-341.5533007887408
-247.11120251134042,-224.51194630098848,-336.3436425167175,-275.70510129955824
-232.63609553286364,-184.7490254003742,-264.17619503707283,-458.4350611716166
-330.5736495021357,-240.094551708924,-301.2278764212898,-317.1237198022496
-308.95059175958585,-234.51240588973747,-225.10540496562305,-154.65954965416003
-255.0349810357382,-242.5157287003558,-241.96828456362212,-317.368573052722
-304.373241934792,-251.68320337381203,-335.35734802085636,-355.1634209413912
-306.59440606560486,-269.23457896728956,-302.19160899897855,-210.89673068188526
-246.74656173838,-281.59346938239753,-305.4911152491999,-301.1669881987814
-248.17347083811387,-180.49947388837668,-287.1773587404954,-267.8154400562311
-315.3395578830334,-187.8593237999067,-274.98582074520687,-360.46631574691554
-333.6460521990812,-282.3106048805357,-237.15427533211175,-295.2378303343768
-284.51342373573124,-163.92175039387195,-199.66622911574024,-405.32506650988296
-307.9294013529303,-263.3784280713253,-183.74468038213462,-287.73402154750306
-286.199716033425,-230.66523125468933,-374.3987671020839,-205.572297015449
-347.74950377999664,-277.0087159202013,-349.1410289676719,-259.5045517153704
-253.3178913674481,-271.9621272918041,-331.44553922685077,-270.0999770467929
-248.00958086882872,-240.53654369693464,-293.2012002319343,-284.74684348595355
-231.87366384298508,-211.16802959045577,-296.2880878600311,-398.3518424227783
-350.09420300004115,-212.2789258233657,-282.8413745882054,-251.16723149824603
-297.5540249276331,-268.2084364524953,-280.74362077067644,-138.11143877080679
-291.82978260862797,-218.9729594239841,-278.77529753499255,-281.8613911540794
-303.8537407735848,-260.3164064215355,-229.12207638329784,-333.6987889563865
-260.21463803632446,-218.11379741500525,-304.12770266559784,-385.79441186118913
-284.2793342491119,-272.0127456549816,-332.26204610260504,-303.2149833225404
-218.3822945723566,-195.99887833692713,-309.2727084018421,-174.97267183770845
-240.7941603122688,-278.78596463922315,-270.4647196701879,-305.592468284279
-220.81193047640144,-257.5698947191562,-325.87127977470993,-241.61770655154476
-263.54239322190944,-276.22597314257393,-246.961036885399,-192.2545270717494
-245.90870889086108,-292.7397452580106,-293.8016134901352,-329.7541870238741
-242.44306895639517,-287.4963964440456,-298.3006489585355,-329.22595634665987
-282.3209022971353,-252.29803428872418,-355.8661407606212,-216.85823987678333
-208.35165051987588,-280.154621413231,-291.7310716390581,-320.6381591781185
-227.04665632671865,-212.93532299529,-300.97489966460574,-370.69668206733553
-188.73831193397564,-262.97747037052187,-333.20924257899094,-259.0702825135572
-288.86816492482444,-285.30101279997785,-307.53028321161776,-371.6853531038179
-291.84985701434084,-286.4429465729688,-304.3653473522417,-253.61614362074852
-249.85807731122034,-284.9117044542293,-337.40891540116144,-166.34018710494598
-356.9829896835777,-193.32716174340393,-291.63232454807974,-364.1149155350481
-310.79249168722805,-200.44419593252238,-213.10547533090545,-260.8311158763387
-239.55972543677476,-285.22659315188173,-282.16232443463787,-391.36022757373
-291.8758660921437,-220.18930071566663,-336.1950099097652,-301.78848272469173
-323.70131414535973,-276.900317055351,-301.8404648641761,-305.3903069256493
-302.10526763771605,-228.71065239527533,-252.05142466188235,-134.9215568718078
-325.4316641084691,-278.1484799261623,-334.14776020025863,-277.49089396784353
-345.98190268460496,-250.71109238067135,-375.5232202638192,-247.58693700244294
-293.21168240599343,-271.8128235692431,-337.02300625250666,-222.08403163388897
-251.36747110728442,-208.68642356659643,-334.246449367819,-217.77547445727973
-232.31513877341953,-231.69629019269138,-319.49475993285466,-209.3476468201015
-292.1059179234102,-273.4505630526741,-234.06850142294667,-276.84919138122365
-239.06310076729875,-219.36556735894032,-324.51014800046426,-235.85877561886474
-295.04052498668324,-227.1530106354442,-274.4270747026035,-262.5616307375276
-265.0683133867602,-255.8881771471618,-255.90173373383988,-240.12465257017112
-188.91064981079424,-209.72736809730168,-263.784483428233,-275.318085432781
-306.3908805713811,-246.41032647730052,-314.83016308227883,-225.80312894533807
-292.73794369146543,-247.7501675808366,-313.87152466644534,-271.7071461604081
-323.3725182662261,-265.51455573810154,-405.03561001643817,-230.25163445866994
-161.3905919040826,-250.07451856299974,-312.8688762387367,-284.3757475110174
-256.40604227504025,-213.10380960960424,-351.62172241323816,-312.6374763214411
-269.21063138255363,-234.41535013295123,-287.8807451958176,-226.14116741515707
-266.25277497195793,-282.8010506657241,-390.6372067368005,-222.91011145786536
-326.3146637228866,-239.61855663201064,-186.73850538566572,-324.83580342153374
-306.7423622364872,-274.71651190039154,-319.01537445136853,-282.8120331619099
-274.314890477765,-205.22106153295056,-392.60966268083416,-330.4275099005643
-259.163017082341,-277.56076998330275,-259.0520076361175,-434.8526484934032
-245.71184573680256,-284.53464069182235,-324.2811155431624,-316.28765301805436
-282.78859332018413,-308.93657909671225,-308.04417529119314,-457.4895039373966
-218.99896872693182,-268.2178313003926,-377.7687347043179,-445.9907575422933
-200.03313484241482,-242.55650295534082,-300.77189174821615,-346.26034458966126
-291.6590359120672,-235.28265490332922,-240.0488793565183,-113.70509280638433
-212.60845463489264,-290.543321364938,-303.90804576716744,-245.0309887511405
-244.9369945143343,-217.55727834765435,-210.87933104971802,-253.84757233638857
-242.27568590252977,-339.40686342628214,-272.1835084971018,-252.2406170701918
-277.6748403738144,-224.78021102308978,-243.8693932400475,-243.98821349818053
-346.40218301385636,-233.4349346038062,-261.6187154969032,-303.7896910330473
-280.1178041356772,-211.80791263001424,-330.85282444009135,-296.5163429037777
-272.78537598230696,-258.83767879034724,-277.7979135841652,-331.8148146544837
-272.199436728297,-242.19524297972504,-314.0218492659074,-265.30115481355404
-344.80338628479876,-217.42724995523116,-234.53342429335785,-306.08440750303816
-227.13281056452286,-236.26605307157192,-291.8360420678673,-198.1967054633075
-252.17967510286815,-247.44488113052412,-256.93209359218486,-332.76196445457515
-271.2450451601269,-321.18804296831,-359.1799297717566,-494.89079523007496
-299.9053011634999,-257.97128127661796,-338.5246449248036,-386.92385713411164
-185.77648811609834,-280.9003758411035,-372.43921110812335,-275.9914818206359
-316.7394898668391,-236.85748291607484,-336.8082253922598,-229.802663432286
,-217.40644355246562,-318.1402657353292,-293.95895510154395
,-245.42356445711698,-285.00362589680066,-155.99376784319333
,-272.5485655122018,-256.84488873162456,-199.39032896372677
,-233.644930959446,-338.3252708854717,-346.62768098653817
,-240.48491765669786,-282.55825948202914,-298.110757748275
,-231.32241842150188,-265.49727856201673,-228.47210907757062
,-173.46772827125903,-253.57828626635472,-339.87612001366074
,-204.58905859156704,-230.20374396551034,-325.9114828154591
,-251.21864017169923,-202.95682463384364,-297.39963047317457
,-197.13308011734162,-331.87150812926404,-291.3534887083865
,-209.16426226144,-324.6625756483265,-282.4291662639423
,-290.1297482753723,-229.49122717829138,-303.4060964893632
,-187.11600015420527,-251.3666494819046,-335.2947468443774
,-250.81648253821675,-329.217750069675,-255.2351484819905
,-301.3911184209701,-320.57706719836904,-310.21780708964644
,-242.57067248446273,-160.5492594127419,-261.021897780525
,-185.2036621650007,-276.9790199454357,-195.6491340365625
,-220.2693495679782,-295.9242382397462,-342.9161490394555
,-248.46479477168435,-354.05494762903686,-365.62811347301624
,-210.1024787577855,-311.88295775368016,-241.7368395154837
,-325.9660624526176,-196.03150668500047,-208.98399478665996
,-244.19786356117828,-294.7338740875885,-407.6997161245654
,-201.22885156381932,-348.02779428786005,-224.4778771198189
,-242.58590497563551,-297.51769767835094,-230.49716974609186
,-231.90930385900623,-276.014882619399,-116.77816512930849
,-254.35808754342642,-270.33170839732617,-222.32793261852532
,-271.9111705205998,-286.0377544953837,-387.8635221365645
,-184.80519554427633,-232.61947640391872,-289.4916430295014
,-188.7979024422982,-283.3659973812764,-175.06711300229568
,-237.29807422981114,-332.5001384670502,-321.33844607794583
,-201.67471251172583,-291.3462130368988,-387.74980509551017
,-260.14718647106235,-318.98389303973613,-350.2032381118165
,,-307.0861603544787,-499.3423899090567
,,-245.03772094357,-263.5978946474776
,,-270.9641486325909,-399.80310337643925
,,-298.5167871119608,-170.21768384080127
,,-297.82127229374623,-327.301900750212
,,-300.3842367732735,-162.20475268949195
,,-259.12665348779797,-345.96110827563666
,,-329.52718416648815,-269.543221572839
,,-278.9312761389841,-331.552775848801
,,-325.98663030099,-288.35709803520984
,,-250.1801174814401,-220.6587911704749
,,-258.6381674289492,-261.4692799955099
,,-331.7972175715489,-346.3221409661203
,,-241.6636682250405,-252.46832733987816
,,-316.1682380510973,-264.03323355436623
,,-261.29648170687494,-222.35441142381546
,,-230.74198077856124,-200.10747478818848
,,-318.40468400280474,-256.11480918777727
,,-276.46989856802537,-253.45235494948082
,,-268.5144803929373,-258.9268101606426
,,-309.46200848252306,-435.6512709854436
,,-321.5806069805678,-289.39756869241864
,,-329.69674608693936,-332.8256630967111
,,-242.02963903734076,-183.29305120660274
,,-225.1526444839305,-236.63197349311847
,,-256.50729269428035,-235.51349228302337
,,-256.20040301094986,-194.3701380048292
,,-308.69644718539473,-222.62330793506004
,,-330.0288469352951,-169.7617623988412
,,-287.7889663570852,-433.71434586867207
,,-289.02638554777855,-203.1261689498636
,,-261.4421870941007,-218.34866059497148
,,-262.7460782913259,-297.7807541013746
,,-261.3419345790686,-334.7486081315598
,,-312.4614916524802,-344.5280326693909
,,-319.21398451091784,-295.6810911100563
,,-240.00746091861814,-363.79378296668494
,,-323.81565585083,-139.86919383382295
,,-279.34091848645,
,,-208.02312732534847,
,,-248.8522269098527,
,,-318.7287743817705,
,,-260.45161816057623,
,,-339.5042804307884,
,,-308.78511086601486,
,,-296.5023574694366,
,,-234.17446267426067,
,,-231.26101527342337,
,,-269.6670000175302,
,,-295.82128211126997,
,,-315.86842632100723,
,,-307.68784924283676,
,,-264.5682904883113,
,,-294.3949899058048,
,,-345.4146612361704,
,,-292.41343647697215,
,,-298.33834578731745,
,,-310.3619284892183,
,,-315.9370028105899,
,,-318.68404015204374,
,,-307.01788981701134,
,,-218.51082488350744,
