android,swing,swift,pel,matlab
-66293.36681456536,-178502.88385555905,-15388.89868422389,-35941.85364215022,-20790.693152657357
-373673.02511701756,-66268.4751812231,-67755.74505747437,-63321.54894777761,-47272.52593737642
-16524.683075829853,-16689.344266640095,-26983.32294627632,-22783.652182096805,-38423.679900142175
-210882.92752891313,-88501.60218083965,-29596.351205847488,-65083.30944194817,-30971.229293107204
-24757.367823864097,-387797.183775535,-49696.96177984106,-47106.99085097565,-99310.19091270759
-36537.60543358334,-164872.9339995708,-31597.259042248923,-36019.553582161425,-42528.62749866091
-72031.07806045808,-114183.03561917755,-43145.6045857574,-37528.204807561175,-37606.55509846764
-68527.17831596336,-248982.2757715034,-57625.81574730817,-36253.70030244026,-13202.778215207509
-19749.859696187465,-138024.36915569665,-54353.989266894125,-85991.12124699676,-45280.79630394721
-44524.833390474814,-13401.304743609504,-40144.30118266447,-57737.17411625884,-20017.909610265266
-42451.53951049391,-219601.28158670542,-32485.596714811058,-113755.66792905785,-62182.87841721139
-58594.42024019861,-76905.61889192172,-39062.865719770314,-59153.614637948616,-81086.38424055236
-39007.25266996688,-112442.29017456126,-31600.808982558385,-39202.483812180675,-24406.555224808482
-296673.68876815384,-200450.76531272617,-46256.41548552434,-61036.25645350858,-65125.412728931566
-54193.68927766563,-80852.90651937741,-37279.888094956805,-73418.55480968082,-24429.354837854753
-184935.72019263208,-38148.91975396515,-67163.49589477191,-40154.16062953248,-16581.234494381715
-94913.47291295277,-101110.185502284,-13904.349160480808,-59001.02258048485,-16300.881916859795
-106404.67129277585,-32176.334277206155,-47166.2421994877,-18394.37480853098,-14085.567721006873
-147925.73654561816,-121634.0780791904,-102792.76412188302,-75047.80510152619,-18022.94949571202
-239523.62058905486,-156013.30049556206,-35948.52217937266,-36130.49241099452,-10459.949500696499
-78486.4117865243,-40695.04845027111,-68100.63857812599,-22214.324573811162,-4871.736802178345
-98585.19935925973,-79498.12752544918,-27659.750036380454,-21597.535151231925,-57597.87669074814
-54709.801167685255,-27865.71144298728,-118699.89398448048,-37558.78560362375,-74929.26095946138
-94082.23716792102,-134534.25368322938,-105925.84594403648,-48375.66843009456,-25785.006577905926
-27902.922767938697,-85803.91489527548,-42478.54978421233,-423150.8915899679,-70269.56746417008
-118622.25046902234,-30373.21102300624,-27541.869738836504,-51611.29559151949,-12064.21024147905
-13847.805597844848,-409464.5222412658,-189754.29933408034,-48709.18046296266,-33214.92905835476
-57163.6789689819,-135291.69353579447,-61224.79117045133,-101632.10145006665,-326506.3008061892
-75260.02872606392,-39358.01245016832,-161888.73794011175,-26182.721405452172,-288483.2211100072
-227005.56150417632,-37271.485387745095,-98020.5457339355,-26948.84485434895,-169942.93795211567
-489875.7168626639,-24319.12548819882,-22707.52540811576,-46006.63519581182,-15531.690400467605
-67361.435722704,-144279.4630867951,-59257.821410196135,-283077.8121898259,-62680.90291200358
-18406.8898555422,-59313.477127462305,-22935.924703455326,-264664.7287964376,-69560.04987872505
-12364.515054697167,-31126.4558807882,-59611.06829490892,-36988.59470018998,-24156.31407804963
-53066.175671558,-293109.60311255074,-32635.092025926446,-35974.64165700608,-65967.68981632954
-21575.95171808804,-304821.35899870365,-32399.189723362448,-86594.70875494726,-102703.80333252737
-15940.159211635608,-69135.88397735663,-27899.34712560874,-36278.499211302755,-11644.630948579734
-11049.643585432408,-65345.85794732768,-28775.081492588375,-28075.722016470685,-51836.4499231791
-164463.56083075822,-80929.29637162072,-98928.26154241266,-16121.78462230679,-343912.55837883014
-92876.7893807361,-37403.35682178574,-24716.62368848735,-47076.29462792583,-45898.61781902736
-61217.88852295173,-42400.53850656165,-98696.99907489558,-29939.060728000186,-58012.19128259702
-41106.521789954306,-48927.32882124523,-253340.8729964889,-10926.329449471612,-15231.104621121545
-37726.47014941602,-184330.74087759963,-25026.86245048579,-63811.775581145615,-30821.526499176907
-27460.11884973701,-30421.928645156655,-145974.10531840695,-9778.166015687704,-28282.969574796334
-27184.97598804018,-60425.75293515525,-159387.60094815827,-25706.202152125967,-111195.29359955016
-50563.56484550885,-248011.46172630225,-57013.145896944516,-216423.92414097956,-20012.854602785705
-75888.3624486535,-159256.96686665463,-40220.77449452026,-43829.42203008708,-18643.1549451332
-25206.911733080728,-681808.1136919402,-116205.1327102516,-14666.912468075998,-127483.10487246065
-106435.66430591882,-86444.54728301277,-76933.98570946096,-30592.602569739956,-22226.60128463846
-20239.255760836448,-35260.22755292061,-121205.99701157065,-25031.84952062051,-31739.156886959612
-37655.72922169858,-32222.16368915323,-130193.2389296518,-23111.029839581337,-33006.027409689785
-19786.373349996215,-76359.33777328343,-99143.47612763803,-38372.37454104663,-75283.6017611126
-70702.85247352075,-132156.22655712714,-74260.71725746412,-24554.018639525635,-13730.77228909479
-72226.91243235442,-133815.88932963583,-100008.90910969164,-29693.707175786712,-39401.34059425581
-80344.26919963532,-62737.39391660594,-33279.90148489696,-46162.97277984285,-17684.75233806266
-92075.83309681692,-9100.829633398866,-119723.70934246441,-75859.51414283933,-97859.0947226728
-425163.48368244455,-127360.62063691337,-144773.31531934498,-49608.949531331644,-29019.793991833038
-13090.289878729818,-234056.65639195393,-18912.821246139134,-24626.366863724088,-37012.66058126135
-27400.26071379015,-191908.76654680824,-94917.7503407908,-71418.87592684741,-17151.312268214973
-81219.46052677822,-56307.4162343583,-33859.51473952971,-56994.72477352343,-27723.044578768808
-16091.598888316359,-74360.41404046929,-77015.1999892272,-43736.89857458392,-100252.82694679183
-51769.26985151503,-43463.00005541649,-36553.2574346564,-21400.704277969166,-69462.66272532652
-43257.6742832693,-101382.01108355541,-37746.84787812091,-130953.28372444311,-69724.16432251807
-121935.96180758378,-98698.24083642112,-32086.920144208816,-49209.611765475864,-105024.91719949638
-109581.26463761045,-62503.28645502356,-91662.72730254679,-39094.55367991976,-121230.2670977383
-74281.56152555064,-111664.32627206342,-501417.16151866276,-47107.92117073663,-29234.828417393222
-27475.020243286715,-49678.82672570932,-20508.561065931397,-33961.40128122522,-22605.353278539624
-39364.13316138579,-41319.82373505998,-32285.229665805276,-221437.75121316215,-122751.41199727757
-57870.550249308406,-154927.6306292048,-23678.55349280317,-12500.754141576726,-84376.8111925554
-45134.91842378533,-129659.31066528296,-33609.46370809439,-52572.825916978894,-41937.86529611524
-55804.687480774606,-50942.42322766467,-36401.089671812006,-32971.27526513412,-8153.931838256857
-35268.24845165376,-132083.2337864758,-98755.98223562498,-20985.129341531912,-13050.37831267304
-34111.35149651523,-157598.87893174752,-33282.609902921584,-56346.648245106655,-79373.4977477351
-140487.82527380844,-182273.2921834861,-262109.09748688896,-17335.36821244358,-110786.57367832318
-24212.041758705815,-155305.37682203116,-31287.89874670652,-16845.794116414625,-228140.86207838025
-53512.615864851905,-204424.37059452356,-22784.06025257909,-70141.6963697651,-57105.65008835381
-119125.07583752357,-32265.192553564066,-105446.58752884498,-81829.66454577638,-21149.995634621082
-57709.64351980732,-44930.79265730413,-49759.16399167431,-74863.1942828644,-64939.58857183304
-61320.177759414015,-24617.502199159906,-209621.31117530863,-36880.35651804967,-32364.066028147114
-16407.174956381583,-47419.06550793264,-44666.35469066296,-175840.82044664212,-17810.762413875862
-113743.65270302288,-35832.94599548536,-23668.850252628767,-24714.46781676061,-202381.65280711174
-132080.60020679457,-127954.87724859563,-21315.56745295542,-24652.891337431975,-48082.6454405565
-201037.86927486386,-97769.21642897694,-52850.536895659076,-215336.50361830535,-353897.8250836998
-115240.30462956174,-368014.16284090513,-36785.748446227175,-113447.30193086823,-47036.917437038865
-70708.38193309908,-29044.583673026613,-108249.82761957005,-15778.83329969133,-450968.6717710373
-91276.50525185476,-15248.28632154633,-22065.582309940208,-74314.02891639882,-32359.2043935256
-53448.68100911025,-451548.6294263827,-114997.51799078046,-62691.21205107611,-44525.525289389
-182955.60085231482,-47457.39918345209,-13850.371774743655,-36773.932336866805,-25615.770311977223
-27529.64454614781,-93148.64754619257,-103556.70028160722,-34144.45430457135,-91050.20288143029
-35941.60451691657,-73857.80759713889,-32469.583789340675,-94277.41508470142,-11388.396323399907
-209436.49096618293,-102331.96378293801,-120898.89437992107,-39005.61927693679,-116124.64834929333
-433254.18155609944,-47566.72051618103,-108040.63234935995,-45847.60666647605,-35615.473329840686
-15227.067096168617,-138006.06483885358,-16439.19386858038,-59546.15677734008,-51554.779554432025
-25845.41554576317,-27866.29990254096,-42410.70703139425,-17795.263414997364,-40868.51526756288
-50292.28787399929,-173902.73195911397,-20574.797070692952,-18147.158022383635,-73819.84277491612
-36488.63335157093,-68677.50549526526,-74207.73905494084,-16722.680981143323,-27116.10203709539
-24529.318330683614,-105580.41209244101,-26598.12793935348,-22719.1936606778,-76861.24530350113
-17818.675453316406,-26022.62631048531,-112249.04837488374,-14120.608184814993,-111941.10644044504
-80719.25328158677,-154790.45595705873,-12234.751568853166,-3240.0848819332195,-32463.394079107693
-73907.34053666858,-232511.38370458057,-242571.3508889551,-18637.511740974147,-83163.42355327662
-59233.25478781224,-169751.50156189688,-66469.39299379718,-59518.536011073455,-33067.69616083428
-159167.50822115396,-16901.861246967146,-16656.664916265698,-44541.79612581936,-190260.094929113
-160432.97826157397,-24298.22090053134,-349793.30003010336,-62915.87458289161,-40600.81584691614
-20542.6154464992,-41974.84346012628,-27671.503813581847,-91415.29703754459,-80816.10577987357
-174931.61600927176,-32941.076899742744,-237311.7870404698,-12263.8423094589,-34947.844352062144
-71003.3363731662,-60116.54739526268,-77163.97070663747,-27487.564385822505,-21578.986801597326
-16070.236812366382,-87847.45528227683,-39938.77713307939,-29036.01467777371,-62075.74601558592
-19568.215481779058,-99833.17223961242,-19548.933431454305,-76293.126053186,-37873.14142508614
-65565.69871189944,-7676.858953213039,-45990.28555183102,-17499.68133599307,-50046.11511777633
-17900.988874082228,-33040.65398266435,-62490.616892094054,-181977.56167506523,-95293.47979196602
-14141.300969692642,-45940.7139138373,-30388.270986471798,-29718.51800251696,-30917.08637608509
-13755.768214031408,-43229.754549930585,-19957.253346785175,-144416.15593338053,-70707.42780049097
-62683.55566736787,-50851.902841259725,-33764.44829362151,-94605.25322871574,-25320.51751449309
-36224.83697415702,-79667.14317516968,-44318.40339213252,-60681.570114508635,-29185.659728816358
-197004.1466058588,-121956.39851527919,-8775.400814172935,-58869.52218425887,-51308.97134008692
-73922.26501783484,-99543.13955221613,-15414.162857288125,-43055.21674690615,-33797.987024613474
-52141.981600475934,-381949.3555469439,-24225.957867874342,-30564.579371207077,-7609.033236828975
-58007.99091445889,-125543.0877867761,-192299.0971201668,-180470.452364868,-38325.86923761144
-39282.461457123114,-105319.56188080256,-10690.67918164152,-40386.88847664969,-15691.8046928787
-139788.67102737064,-48350.678643801286,-31907.40150377883,-122721.48992511931,-35463.25192935765
-29947.175755077078,-211100.37142977104,-29261.447307648436,-18316.64358452785,-38107.23839543112
-27912.441019239166,-168357.51827700154,-21130.646531303475,-163806.9811167436,-55018.112129154
-53041.843200775686,-581977.7556901923,-28462.71724210154,-44112.54405100859,-114203.73297842877
-13312.858673783088,-77333.50702016674,-30753.023172014357,-87640.97543053322,-56069.97779995296
-40927.23981349442,-170055.76192243706,-50498.20958063511,-90910.99264480914,-34461.59484530501
-94309.65410283612,-337802.8760088984,-27299.244133396853,-128124.09044800345,-24946.752276180814
-7149.725295356146,-20929.145771905263,-59910.709398402905,-26670.635143937026,-58816.18313428103
-259514.33939839972,-98998.79477195979,-13639.035771746934,-102339.76474715454,-41172.25871002594
-78875.96330882609,-13206.845425252694,-5844.912825137347,-46279.231326612615,-175129.5592041874
-28269.194712188313,-38960.10778295132,-73513.62341282249,-211852.51765311806,-33604.61945726276
-56257.04597839644,-245933.77729286323,-40463.26745417214,-39636.82332756722,-28185.775198193314
-55395.71387998875,-87994.3155428055,-24173.336979336244,-95243.98248772626,-14660.611201964773
-23698.049424147583,-13970.55380658903,-11219.93836335155,-30108.49143879085,-23003.281605428892
-162341.52855015863,-43615.46172601389,-116379.9694327199,-32647.642890894374,-42682.99997157385
-39994.85535485905,-129312.40313527998,-75299.95726313935,-67596.15514995233,-55774.74301132678
-93607.25113311238,-25756.66095529518,-61004.80405075046,-112071.6009509486,-40226.020039677205
-84683.50445223284,-83475.4836879923,-98338.68012758266,-77034.55510246528,-61929.35259348008
-123329.75169960043,-465545.6345344928,-25139.614297043932,-36353.735383420106,-89591.74144728419
-38423.561673906865,-47574.88707912798,-62456.0832882599,-63114.67605523532,-21129.926113590172
-19983.469884333215,-110504.94376490792,-50694.452620393524,-12183.331547617307,-34089.48305884455
-23885.30608108654,-122069.16230019862,-10076.845889851393,-92375.57155263852,-54171.815249890096
-92797.11398291515,-32352.25708601316,-18620.79090774838,-29958.986347773087,-14084.087549455136
-151612.14778054348,-25957.001495757246,-46276.13119118854,-22932.296506892377,-31130.7364530863
-50502.70307049544,-32270.96332579079,-21073.09298725427,-23785.896352217474,-10069.446941068343
-142276.91671538612,-81920.03712902739,-54679.36488593689,-120156.61233618407,-59637.705857329085
-44678.50964148408,-20893.416924450867,-19515.57640796753,-42587.94518686444,-247121.67836729813
-37828.14124084849,-65769.03985658077,-159053.66112196742,-17522.30318748035,-137608.53220743252
-40024.35495709234,-142084.44285286957,-39968.82198280053,-34351.24111461719,-156723.84594848726
-70362.2028381548,-74743.20309274903,-37780.29180919067,-27002.978970827473,-336225.81765206775
-119810.86708181116,-41210.263997328315,-130076.67616183564,-26530.928614942255,-63165.10651971266
-234193.96533577787,-80176.73208700147,-46998.72633243518,-57203.52201573741,-51328.42424733742
-8968.640514744004,-89819.73377019615,-26307.061605899016,-30733.984578156713,-32854.50475826477
-54410.10675256759,-74616.75094211558,-31320.44198935515,-104975.45890162991,-30493.73387918835
-52321.42537597591,-73097.45219211452,-84810.12029379424,-55457.19025245238,-21624.71419023648
-49374.73227851934,-28175.42364363938,-54818.1373875553,-107811.10338926324,-52340.33299160898
-18490.05091810473,-226907.5737852767,-96664.04334844742,-38752.46978757996,-26491.881800751555
-57183.49035127314,-166417.75144695886,-47578.911704882135,-19582.033748705806,-63441.329708650126
-48737.479932896735,-50444.5442909899,-65441.43226863092,-54574.54169670836,-30297.791715171716
-129913.01049239261,-27821.75072397991,-14306.843067361153,-46286.27300880807,-20271.151321081536
-41759.48332401824,-62964.57260693613,-18895.349593829433,-15640.665997392935,-4688.323659596599
-121905.22701103517,-40102.84129452754,-52808.19035341263,-7020.713590422481,-134944.04135305807
-76811.12454062798,-92571.70949075618,-73217.7522593899,-23609.98212555155,-35316.88663944313
-36351.618180753445,-27411.58223523944,-54260.31864793537,-163664.92397570933,-71097.41073747449
-50843.306113406084,-36856.41738666488,-42975.36754268763,-155802.4473183286,-62068.18643908509
-35810.642793835854,-41657.13145448454,-42950.799411840395,-13150.90271140202,-18053.484780560553
-48724.32820604813,-60703.8957934433,-142236.04133889553,-38229.99880697487,-67689.89688838412
-14223.902098618339,-46128.72910552741,-36026.021949032634,-103439.14266838116,-62856.40872087071
-75439.23451074646,-38092.36808044164,-345955.3232215008,-112829.12519947499,-61703.587087184285
-69904.29104140447,-54320.968066455134,-136626.99959321623,-11366.01696570317,-71481.88094820136
-95166.13446677027,-121999.92127649178,-38930.775412439485,-49219.169286956865,-32871.36825253538
-19618.492024309195,-727211.2530801722,-54638.835265914015,-80134.67332468973,-18952.56370704371
-31901.359143387126,-24288.71865666238,-75449.02652611627,-12403.017362771132,-90500.71454896584
-55082.63947441044,-31240.581204206446,-14355.08723043065,-111591.45136280729,-65260.07486454159
-59467.44069145156,-35266.532334458745,-35083.95384647661,-28150.461009746647,-5762.907359390373
-26350.618939530323,-168507.47126479016,-75051.74403506171,-139386.81950103727,-53373.938480343706
-63704.894967486085,-10278.377078710186,-181069.64479483734,-70326.45628177661,-25517.680669341553
-22370.802195606328,-46738.74939947778,-20509.022539706835,-13687.209926106858,-78463.34142972497
-28889.738986853907,-67016.29911322522,-9777.441880410148,-75813.06983986316,-21949.272572146543
-16334.141531211377,-18240.95395041015,-42375.020250655274,-101020.43905623464,-83643.77763542051
-328984.2279045471,-87046.87003279963,-82097.36509225875,-67072.83849175408,-33464.9592426305
-42526.71904410752,-76816.63480580783,-45653.4637004539,-102703.84844042768,-16206.404289741353
-38866.61337181127,-51801.100345687584,-75171.24349570805,-71241.38605237582,-30964.794713546955
-17849.646654532015,-60032.08819698437,-23626.030640611647,-34796.24613406783,-49608.08253512673
-160371.62193278846,-33920.98828781918,-77408.14226243188,-67931.87368009669,-15154.841922247839
-38501.97279764562,-49766.998680501834,-8425.325811627948,-92405.04389514658,-121301.42323771058
-32665.209012540992,-68310.02998285851,-44121.276065605176,-133472.9955323611,-83293.22465602266
-44330.68670844899,-67308.32403674567,-8401.287370574377,-40089.29930019776,-19220.546830306466
-149734.58921485988,-294274.6124725905,-60921.09506671574,-75820.20424646992,-145603.62207733435
-131943.35736068763,-37677.13604847523,-52671.762042020215,-38745.886653046786,-23829.310771305576
-63328.99732837535,-62887.89150698572,-130905.2408509043,-36349.18563760371,-34766.718377927005
-131972.74514644482,-41040.61540045391,-70628.74425735591,-542140.2054647359,-74741.7689362048
-98090.7575852603,-89775.69183080034,-263665.45838549244,-28759.384380144947,-9200.306836759286
-18713.525980291513,-47304.15879690035,-95580.97614726624,-108080.9342378505,-36614.97677105007
-55024.62837257763,-46678.08672342621,-20751.672971888587,-106571.53697369594,-43892.31489932099
-41278.389311115076,-279086.9566692322,-307099.212271452,-106059.17325590027,-51112.155154234
-104400.73114544942,-89812.41326595828,-16765.35296085311,-59802.62214481693,-22224.97898255319
-258544.46275671452,-66051.14006369872,-54623.48049331629,-109791.52356547273,-41181.446967781594
-15828.50829897939,-75141.44136977936,-19153.737652343872,-33467.32321314334,-15521.25565874562
-118954.76069655328,-82831.35508675336,-140022.82639693184,-65779.93492459791,-19073.600869009813
-38725.72861564365,-72751.11656121028,-32279.69665504265,-407600.4264260015,-44009.02500774653
-25988.5122623673,-75835.98461856098,-124780.40865596423,-133371.3169927681,-23673.953015762094
-76501.23705583981,-93205.68287674428,-24391.28101305934,-102867.51262201174,-36480.85347433436
-27476.66905915763,-16455.948562029913,-17737.068966465307,-35148.478579541974,-27694.33546963415
-32753.335229672204,-130926.58982586164,-46431.520028928295,-79748.74085571906,-26647.48043438348
-122826.10276135615,-274593.20051290875,-195904.61894838008,-99591.14611114618,-99549.89741054241
-53534.7758946209,-65711.02904528612,-16389.16482573524,-66731.60607473816,-22506.492323752012
-49983.95002912471,-282263.4833710076,-97422.79994822285,-48522.349105632995,-39826.02620179075
-35909.83137840775,-37258.82488744886,-43908.525513028,-35174.81819995216,-107202.65510593662
-57830.29780150762,-57524.151414918015,-30021.422612404003,-34968.7493422956,-37494.42585133324
-56576.00375855117,-147803.1703350016,-50988.00445978813,-48823.68065346328,-49485.48489759256
-58498.125743325145,-29490.24662811812,-49017.5764048391,-59114.1146353216,-9105.829526416972
-54407.18610734061,-35213.91356653765,-51527.69605304359,-35497.96937067157,-15607.87233783696
-84582.96492504877,-104714.38252408357,-99533.90930359134,-137196.08530032253,-63532.16892260308
-84124.21915081094,-143342.13632755823,-22990.42764515261,-37375.49718943169,-9383.461034620372
-123803.01410812757,-163874.45385659082,-41378.87053164284,-128463.44842786102,-11005.723165449697
-82528.21405112653,-51189.86381564001,-59359.076261860784,-15302.647629934274,-34347.702817290956
-68323.84374265184,-67572.01204626856,-109605.94778438413,-56977.63676337365,-24066.069930014426
-19384.955704847278,-388542.37907914,-100992.25408820302,-14086.673958994184,-88692.81811586564
-31088.59694362828,-65810.49313786118,-73830.54737754259,-21045.831271755796,-85259.17618171345
-13494.561051810864,-173742.04224821652,-45496.053094195224,-105099.83809542342,-17448.82307468713
-48230.07349267274,-196799.29690758442,-226410.56800860266,-16242.060952130365,-14385.262480789012
-57840.307619147614,-41123.54177249087,-34289.74825732032,-49832.251001122546,-28287.126059766637
-38720.34153646726,-61447.91827316027,-148160.35276717582,-18966.006133992167,-27092.188478415614
-14705.885516418988,-75260.59288612122,-37505.2429023494,-38969.70797486641,-39274.89098834677
-179112.7292968168,-128780.24676135347,-115954.22832151598,-30081.518100987694,-30362.079408509562
-87867.17168766214,-28375.747093129186,-38742.48014136205,-179910.31769110134,-73841.61144774902
-69234.54310422686,-69152.81777749663,-78947.20208247345,-30374.57035111493,-59320.66124090298
-94602.8898709036,-121804.99264239258,-170862.28319890893,-57182.22060153708,-16210.816583220687
-95153.61251114875,-24014.294206470237,-437402.3969292535,-65895.11219250488,-107856.09073722773
-28923.082887351313,-111386.44127680405,-67802.16183182973,-50361.119669546424,-61593.22262592805
-93646.63618265213,-98917.05412170218,-15492.503136980384,-73223.08273378236,-55916.15872209174
-150703.3119697002,-99495.57528753237,-38879.65798652083,-59463.83747381742,-18658.77604230082
-558440.0348429882,-15511.323514194064,-57032.569134003286,-33482.46473489738,-15608.550152683056
-21652.733595329926,-269203.72576221963,-330870.5572822146,-33785.33964498121,-37373.613094697015
-23931.171441784092,-155502.90384209115,-27837.60925822045,-99921.3335177652,-67315.10808614828
-53055.237276812586,-65277.138998727045,-121210.20647098162,-122402.73272822227,-115682.12302258433
-69277.27630338022,-26154.041232193318,-120869.06720813211,-22561.71701889595,-93950.49359533953
-53030.353402660534,-151485.65838591516,-44912.904403665125,-47797.65288373965,-96255.39283675651
-48458.54548249845,-42085.84543691363,-28134.143159023017,-29668.38460193587,-69763.78124839712
-18517.142467664828,-41494.831899250705,-33944.2950509703,-28376.831994161083,-27234.202080188246
-186375.14425911492,-16912.098457174696,-36778.56275431296,-107773.44756745553,-193610.2572532045
-60875.974200464945,-72113.84476769948,-21661.003200549472,-11706.658981869174,-18144.459447363537
-67408.69156030039,-157099.83867979381,-83875.04316439477,-22354.714500525934,-36769.815108360395
-104735.88955102101,-199383.8853568836,-64288.43682280612,-84430.54603232694,-36128.680349080736
-56217.23752884569,-117580.57269594356,-265308.7913215214,-22510.62100871421,-94102.04589326422
-82152.33169304808,-809511.825996834,-28417.770178545765,-48769.74892980346,-98377.49437355452
-49732.61114496173,-48367.36311152734,-43035.725254034245,-49347.217194234654,-3028.4900008473974
-107412.10510639005,-337848.0115775001,-6662.243973461615,-22858.303878979772,-76406.35569120385
-56217.15060263819,-33689.59867667492,-142555.80829326797,-150251.23906350517,-50498.55505163239
-108111.77377894445,-51029.46654952686,-89947.19710254481,-64494.23059194292,-114677.05634875425
-28350.27026115194,-28360.94953730271,-42767.82953853985,-72286.04733189884,-69357.86310036192
-75299.94794954476,-26752.941335339536,-9561.532646646148,-129690.20807522463,-17204.548443933625
-63028.66975939821,-155938.77487504424,-132918.23929966913,-60227.34858582149,-102318.59504081096
-14803.814792343837,-24037.788852640504,-223573.50893665483,-34280.05187399137,-39989.80398866876
-18013.593713140188,-79627.89670403067,-68054.5690649624,-21511.346921853776,-43602.5098647055
-28767.84772000325,-90509.01400910753,-89140.5721619307,-123760.0941576997,-66889.5483963302
-56659.51286625007,-54795.96695707142,-86122.75658964689,-53264.18918117702,-58424.113251094765
-37930.24914502192,-92586.44876192887,-45674.5615170235,-137245.771109086,-50396.98406845114
-28262.93492304774,-39039.75096942592,-183824.18342598923,-119428.49765577893,-32394.251801132035
-37274.80454565938,-193479.85409093174,-48136.146346821355,-67917.18537334022,-151396.1854724959
-47125.0362098247,-110490.65592939482,-37687.06216151978,-38958.00292096072,-70955.3015701187
-41005.938420580555,-175881.7643736452,-15698.636765137286,-40832.27375833442,-16496.390442605403
-44751.36191791135,-136348.59217021058,-38284.28346305591,-22419.156486046588,-117798.56669371751
-28313.660769095935,-47543.04581133068,-35591.661208752244,-40549.90653974585,-28605.710081172892
-36371.01347533056,-112602.39146883093,-65335.28292675512,-47457.222028785654,-76835.42778347713
-37926.53933687577,-26657.589734287525,-56715.45907295511,-32737.20142832681,-25822.464427733954
-105510.22627731878,-133217.8540883629,-35601.053430452564,-41626.95424051851,-33920.50854829006
-16503.99369574843,-75949.80225256403,-98715.79274488369,-27485.275159368448,-15700.180166994312
-45548.24999908371,-98951.36989255718,-80977.75606831232,-75434.16600378616,-6589.5332014574
-110145.48218545556,-50478.37893596795,-45207.308187794246,-17504.26336261961,-49636.04454641174
-138195.6346124581,-39493.187287958965,-25508.25973042355,-52308.78123126971,-40547.793697966015
-12777.543937299492,-69790.26468601875,-6019.496934387232,-104346.60321848272,-14488.324968667788
-42844.412481434745,-131503.77876373642,-38703.035933921165,-32934.62948965526,-99369.61732690487
-24642.869106513182,-162071.15206307132,-116422.88593679942,-33870.57535082999,-114433.71416435558
-101082.95726712592,-100889.13278416172,-467248.3977751018,-59787.717353362386,-10756.357944154031
-34406.96268816897,-68592.16012880042,-83063.4951651646,-208096.73831184558,-26603.362700839145
-123423.67914571361,-74161.56929435428,-109163.66141828646,-23990.218119446807,-30410.434189955376
-28599.912653147723,-96402.06743597018,-18911.28037537709,-34724.77553421607,-6591.524322590009
-11562.843254400881,-112605.26453390512,-38708.42201706957,-62320.99674479421,-36044.64909360305
-46883.2491664152,-41381.66130778026,-99955.71160950803,-62702.366732393246,-10228.1031842099
-30420.410152952525,-247510.5193651071,-18356.70344164721,-43681.68953474531,-26902.06259401378
-29477.38092008455,-68915.49613714716,-21612.74683594457,-25510.988918603638,-15713.680375846592
-36372.64513440389,-197661.62347270534,-4271.920981961214,-13305.38683866116,-11342.956125357145
-116104.21604805753,-75302.74596118972,-18493.350471998478,-101927.84502538019,-22945.040936090987
-165015.69944962842,-75036.52945821802,-9205.09647450177,-47979.1796843256,-44194.02412907217
-28942.267819412817,-47932.961837070834,-258474.03010583832,-36730.955605144125,-47359.90691934411
-9448.873421655,-46141.73463789171,-16302.7201881931,-52410.90310429342,-24414.985589049946
-93900.93418496425,-121193.79663544527,-50298.39055304495,-109588.35993909281,-28606.039830818678
-69096.08722583938,-77957.85620112842,-79978.87793739485,-64322.55560496219,-43259.61032186571
-55325.82670971024,-75003.84959019012,-12098.031372304715,-95246.33796951032,-29814.186520005376
-107151.99321985475,-36695.636035434916,-27447.587690569544,-13077.1735698,-13722.960912125873
-132894.1877464084,-217128.67351871682,-19095.395799718804,-39521.66559835089,-14107.917433436625
-12891.549930593328,-208275.7842974266,-72085.4225422075,-163099.55486951425,-52503.280930066176
-55692.14218377796,-123245.99463389697,-101857.54044455805,-29415.96668854876,-67217.24741167804
-23275.25949726864,-80978.25630988288,-77125.78092354954,-27707.06316381768,-104717.80047413064
-21144.666986083084,-144712.58620276925,-89928.86201806294,-116002.41876604145,-61087.5053852593
-70637.26034385092,-72835.08005974861,-362486.744143065,-25419.374391423615,-42247.78277436997
-158609.22771110618,-16707.040695059062,-32258.53821816417,-80694.85205419488,-27476.4401161455
-156465.95004381187,-42668.513436272144,-68826.19005158311,-190401.78526944685,-62266.289343817836
-21283.711485887587,-19408.68854805424,-37634.9965455454,-61834.27666249729,-18954.889714280496
-59787.84556655584,-107453.48999422236,-43583.47157557828,-35653.11666080843,-21125.846613331065
-21352.78196051008,-82082.82023381245,-62359.17696357771,-106433.75022248217,-30549.06531872907
-111738.16758485697,-21202.13154498615,-88547.41652821626,-158878.58158792235,-51975.395627069614
-317677.5401561769,-93103.62017754417,-227784.04858755416,-25278.054559439086,-26827.5626258153
-56003.50155379997,-42182.37878339437,-40479.480865084035,-16062.699399452957,-21970.746152739288
-49321.163421258345,-92688.28312388109,-76529.8752891192,-19309.55951116012,-25954.659982056866
-32293.961218834946,-184340.19084684819,-38233.35091646686,-62562.830817737944,-26586.37526270597
-91690.26364464415,-92922.19140711249,-79384.56783922554,-86534.70593461923,-142373.4556459894
-23706.813027596116,-30637.533511596153,-100014.78051360269,-55880.8382413653,-77311.43123533615
-63550.32431211565,-52281.95400985507,-81540.51287336067,-19460.73330608827,-7686.164232346124
-17740.792423882347,-245734.64545930742,-158374.1733968236,-12039.195775294422,-56887.02080590507
